pathway	pval	padj	log2err	ES	NES	size	leadingEdge	pathway_id	pathway_name
R-HSA-6809371 :: Formation of the cornified envelope	5.446835705188259e-11	4.933056167039301e-10	0.851339057116899	0.54639983011898	2.37590233676227	118	KLK13;PI3;SPRR2F;SPRR2D;TGM1;LCE3A;SPRR1B;LCE3D;LCE3E;DSG3;DSC2;SPRR2E;SPRR1A;KRT16;IVL;ST14;KRT6A;SPRR2G;FURIN;KRT6C;KLK8;CSTA;PCSK6;KRT17;SPRR2B;CAPN1;KRT6B;SPRR3;SPRR2A;PKP3;PRSS8	R-HSA-6809371	Formation of the cornified envelope
