gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CHRND	7.33386186125212	-0.442002289854464	0.238652325032965	-1.85137483644967	0.0641156466062635	0.0821055065308602
KIN	250.27536478196	-0.0970770539496191	0.0524385611591279	-1.85125693578263	0.0641325982678699	0.0821223161286472
ZBTB7B	3429.10276724051	-0.104109816694895	0.056254910686217	-1.85067943139815	0.0642156848404443	0.0822238049644838
MTG1	25.7240413569866	0.266805790400901	0.144185322820535	1.85052991893077	0.0642372099383961	0.0822415564534216
HADHA	3472.22748095194	-0.0800540667592176	0.0432594640426329	-1.85055532795812	0.0642335514166729	0.0822415564534216
TRPM1	198.754563013963	-0.326578714688419	0.176509144772838	-1.85025549611232	0.0642767337027001	0.0822872507968556
AVPI1	467.451283502765	0.165903687128302	0.08967072690098	1.85015229004564	0.0642916031570107	0.0823013790577702
RPS3P2	10.0643161444304	-0.365503764857239	0.197600153117162	-1.84896532796251	0.0644628194016532	0.0825112921859354
TMEM11	301.795626591814	0.109889493434481	0.0594334127221087	1.84896222044622	0.0644632681463829	0.0825112921859354
LMNTD2	24.3731664041182	-0.283288361534499	0.153200847233339	-1.84886451602759	0.0644773785886725	0.0825244331060099
BHLHE40-AS1	17.4220521275966	-0.290395639502486	0.157033319996235	-1.84877785330961	0.0644898965252408	0.0825355343368343
CTD-2006C1.2	51.1365244981393	-0.196367334442618	0.106216820251821	-1.84868434999477	0.0645034047966346	0.082547901620109
GADD45G	40.6248992965223	0.231134668234467	0.125038178767485	1.84848272138335	0.0645325417007992	0.0825753449621205
TBC1D22A	532.108304230235	0.0906724599401513	0.0490520298395761	1.84850309052986	0.0645295977073802	0.0825753449621205
LENG8-AS1	29.3832754195321	-0.241988181856812	0.130914115356733	-1.84831324709911	0.0645570404557046	0.0826017701617214
MPP7	5752.45696904829	-0.144951371736394	0.0784320093636214	-1.8481154091841	0.064585649091821	0.0826334505573483
LEF1	91.6108391376583	-0.170955033530951	0.0925145863088914	-1.8478152782044	0.0646290699391517	0.082684077380588
ST3GAL1	174.915054685889	0.22121981842394	0.119786604427444	1.84677546174553	0.0647796896454593	0.0828718363126187
SEMA6A	191.700658859216	-0.190742103861155	0.103374702745247	-1.84517381615142	0.0650122580969902	0.0831644026148056
