pathway	pval	padj	log2err	ES	NES	size	leadingEdge	pathway_id	pathway_name
R-HSA-73886 :: Chromosome Maintenance	5.3214373816621e-10	4.50031492475662e-09	0.801215574617779	0.586925492237614	2.42117370875357	86	BLM;CENPN;CCNA2;CENPW;PCNA;POLR2H;DNA2;RUVBL1;POLR2L;HJURP;RUVBL2;WRAP53;CENPO;NPM1;POLR2E;NHP2;CENPL;RFC4;RFC5;GAR1;NOP10;POLD2;POLA2;POLR2G;PIF1;CENPI;RFC2;FEN1;CENPK;DKC1;MIS18A;POLD3;RFC3;POLR2C;CHTF18;PRIM1;SHQ1;OIP5;PPP6R3;CENPH;POLR2J;CENPA;TINF2;POLR2B;POLR2I;CENPQ;POLD1;RPA3;DAXX;SMARCA5;CCNA1;RPA1	R-HSA-73886	Chromosome Maintenance
R-HSA-5693532 :: DNA Double-Strand Break Repair	6.02583047525134e-10	5.06249047164208e-09	0.801215574617779	0.516357589658929	2.25888451183531	125	KPNA2;BLM;CCNA2;TIMELESS;RAD51AP1;TDP2;PPP4C;POLE2;FIGNL1;EXO1;POLE4;PCNA;DNA2;RNF168;GEN1;CLSPN;RAD51;CHEK1;RFC4;RFC5;POLQ;POLE3;UBE2N;BRIP1;BRCA2;POLD2;XRCC6;XRCC2;RFC2;FEN1;CHEK2;SIRT6;BRCA1;TIPIN;LIG4;POLD3;DCLRE1C;RFC3;MAPK8;XRCC4;PALB2;XRCC5;RNF4;HUS1;TDP1;EME1;UBA52;PARP1;SLX4;UIMC1;PPP5C;ATRIP;POLD1;RPA3;SMARCA5;RMI2;CCNA1;ATR;RAD51C;UBB;RPA1;UBXN1;BRCC3;EME2;RBBP8;SUMO2;RPA2;BABAM1;EYA2	R-HSA-5693532	DNA Double-Strand Break Repair
R-HSA-4641257 :: Degradation of AXIN	6.65641042995009e-10	5.55570988172958e-09	0.801215574617779	0.714406285506877	2.53558817691467	41	PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;PSMC5;PSMB4;PSMD8;PSMD12;PSMB7;PSMA1;PSMC2;PSMA6	R-HSA-4641257	Degradation of AXIN
R-HSA-877300 :: Interferon gamma signaling	8.018043830366e-10	6.64872855284246e-09	0.801215574617779	0.565939380085379	2.3608106712754	90	GBP5;PTPN2;TRIM10;STAT1;GBP1;IRF7;MID1;SOCS3;OAS3;TRIM22;OASL;GBP6;OAS1;IFNGR1;IRF1;GBP2;GBP4;MAPK3;PTAFR;TRIM25;TRIM21;OAS2;SOCS1;YBX1;IRF8;IFNG;IFNGR2;PML;TRIM14;IRF9;HLA-E;GBP3;ICAM1;HLA-B;TRIM62;MT2A;HLA-DPB1;TRIM26;SP100;B2M;HLA-DRA	R-HSA-877300	Interferon gamma signaling
R-HSA-166016 :: Toll Like Receptor 4 (TLR4) Cascade	8.7176763554383e-10	7.18224045541594e-09	0.801215574617779	0.504686917647918	2.22891507243307	137	NOD2;NLRX1;S100A12;IRAK2;CD36;TNIP2;IRF7;MAPKAPK3;IRAK1;FBXW11;S100A9;S100A8;CUL1;NFKBIB;MYD88;MAPK3;NKIRAS2;IRAK3;SOCS1;NFKB1;USP18;PLCG2;N4BP1;TRAF3;MAPK7;BIRC3;TLR2;CASP8;UBE2D2;MAPK14;PPP2CA;UBE2N;MAPKAPK2;UBE2D3;RPS6KA1;IKBKE;DNM2;UBE2D1;TBK1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;ITGB2;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;SFTPD;MAPK11;S100A1;RIPK3;IKBKG;RELA;SAA1;JUN;TRAF2;ECSIT;CD14;UBB;DUSP6;PTPN11;IKBKB;MAP2K4;IRF3	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade
R-HSA-9909648 :: Regulation of PD-L1(CD274) expression	9.73942505852113e-10	7.97259346136634e-09	0.788186810800237	0.506782750921138	2.23131174146196	134	CD274;STAT3;VCP;PSMA3;STAT1;PSMC4;HIF1A;PSMD11;PSMD6;PSMD2;PSMA5;IRF1;EZH2;CUL1;PSMA4;PSMA7;PSMD1;PSMB3;DDOST;PSMB6;TUSC3;PSMB1;RPN2;PSMD13;PSMD3;PSMC3;PSMB5;NFKB1;ADRM1;PSMC1;PSMB2;NEK2;PSMD7;PSMC6;PSMD14;PSMC5;RPN1;PSMB4;PSMD8;PRKAG1;PSMD12;PDCD1;PSMB7;PSMA1;YWHAG;RBX1;PSMC2;TMEM258;PSMA6;DAD1;WDR5;STT3B;CSNK2B;MYCN;OSTC;COPS5;PRKAB1;STT3A;MYC;TEAD4;NFKB2;UBA52;B3GNT3	R-HSA-9909648	Regulation of PD-L1(CD274) expression
R-HSA-9837999 :: Mitochondrial protein degradation	1.03369285189899e-09	8.40780746417204e-09	0.788186810800237	0.569447738938787	2.36738603637551	89	IDH3A;SLC25A5;TIMM17A;NDUFV1;BDH1;PRELID1;COX5A;SSBP1;CLPX;UQCRQ;TIMM10;MRPL32;HSPA9;NDUFS3;ALAS1;PMPCA;CLPP;UQCRC2;FH;MRPS2;SHMT2;COX5B;YME1L1;ACO2;ARG2;LONP1;FECH;MDH2;MRPS10;NDUFB6;OXCT1;IDH2;ALDH2;CHCHD2;TIMM22;COX4I1;HSD17B10;MRPL12;NDUFA2;PDHB;TRIAP1;AFG3L2;HTRA2;HSPD1;CS;ME2;DLD	R-HSA-9837999	Mitochondrial protein degradation
R-HSA-5688426 :: Deubiquitination	1.06719955649769e-09	8.62540401042752e-09	0.788186810800237	0.44481955137825	2.08782402025666	217	NOD2;TNIP3;TNIP1;TNIP2;VCP;PSMA3;PSMC4;CCNA2;HIF1A;PSMD11;PSMD6;PSMD2;CDC25A;PSMA5;VDAC1;CDK1;POLB;PSMA4;CDC20;PSMA7;PSMD1;PSMB3;IFIH1;PSMB6;PSMB1;PSMD13;OTUB2;PSMD3;RUVBL1;PSMC3;TRIM25;PSMB5;ADRM1;USP18;VDAC2;CLSPN;PSMC1;PSMB2;VDAC3;TRAF3;PSMD7;PSMC6;PSMD14;HGS;JOSD2;ARRB2;BIRC3;OTUB1;ACTB;PSMC5;TAF10;ARRB1;PSMB4;PSMD8;RCE1;STAM;UCHL3;TADA3;MCRS1;PSMD12;CYLD;BECN1;PSMB7;TGFBR1;PSMA1;BRCA1;PSMC2;UBE2D1;NFKBIA;PSMA6;PTRH2;ACTL6A;RHOA;SKP2;JOSD1;USP16;USP17L1;OTUD5;KEAP1;NLRP3	R-HSA-5688426	Deubiquitination
R-HSA-446203 :: Asparagine N-linked glycosylation	1.08767349742155e-09	8.73559154847367e-09	0.788186810800237	0.409301396325011	1.99581022460644	287	FUT3;CTSC;TUBB6;VCP;SERPINA1;YKT6;ST6GALNAC1;TUBA1C;TFG;CALR;NANS;TRAPPC3;NEU2;RAB1A;MPDU1;NAPA;CMAS;CTSA;DDOST;DPAGT1;GMPPB;TUSC3;COPB2;RPN2;SEC13;ALG1;PPP6R1;PSMC1;CAPZA1;B4GALNT2;GNPNAT1;TGFA;TMED9;ALG3;TUBB2A;PDIA3;PMM2;GMPPA;ARF4;COPE;LMAN1;CANX;TRAPPC2L;RPN1;MCFD2;DYNLL1;SRD5A3;NAPG;AREG;NSF;PREB;SEC24C;MPI;ALG14;ALG5;DCTN5;ACTR1A;LMAN2;EDEM1;EDEM3;CAPZB;ST8SIA4;ARF1;CHST10;NGLY1;COPG1;TMEM258;DAD1;DCTN2;DCTN6;ARF3;DPM1;COG3;SCFD1;TMED2;ST8SIA2;STT3B;OSTC;TRAPPC1;TMED3;PPP6R3;ALG2;DOLPP1;GORASP1;ALG8;ARFGAP1;TUBA4A;COPA;COG4;MGAT5;TUBA1B;STT3A;COPB1;NANP;AMDHD2;UBA52;NPL;SPTBN5;DPM2;STX5;ANK1;FUOM;DHDDS;DERL1;COPZ1;UGGT1;DERL2;ARF5;COG2;CNIH1;DOLK;EDEM2;DCTN3;NAGK;ALG6;SLC35C1;UBB;TRAPPC10;GLB1;OS9;UBXN1	R-HSA-446203	Asparagine N-linked glycosylation
R-HSA-5619084 :: ABC transporter disorders	1.15622466638559e-09	9.22811811859e-09	0.788186810800237	0.633013422434587	2.42740729955149	60	VCP;PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;ABCA12;PSMC6;PSMD14;PSMC5;PSMB4;PSMD8;PSMD12;PSMB7;PSMA1;PSMC2;PSMA6	R-HSA-5619084	ABC transporter disorders
R-HSA-450531 :: Regulation of mRNA stability by proteins that bind AU-rich elements	1.33110047840121e-09	1.0557859074027e-08	0.788186810800237	0.5969292595001	2.38451746660122	75	PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;HSPA8;MAPK14;PSMC5;MAPKAPK2;PSMB4;PSMD8;EXOSC8;ZFP36;PSMD12;EXOSC9;PSMB7;PSMA1;YWHAZ;YWHAB;PSMC2;PSMA6;DIS3;EXOSC4;EIF4G1;TNPO1;UBA52;MAPK11	R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements
R-HSA-72202 :: Transport of Mature Transcript to Cytoplasm	1.39368231470098e-09	1.09860019498342e-08	0.788186810800237	0.580249037955515	2.35442052102771	80	DDX39A;EIF4A3;SRSF9;EIF4E;NUP210;U2AF2;SEC13;ALYREF;THOC6;RAE1;CPSF3;SRSF1;NUP50;NUP88;SRSF2;NUP107;MAGOH;NUP85;NXT1;CPSF4;NUP37;AAAS;NDC1;NCBP2;NUP205;CPSF2;THOC3;THOC5;SEH1L;THOC7;GLE1;NXF1;SRSF7;SRSF6;NUP188;SRSF3;RNPS1;POM121;NUP93;SLBP;DHX38;NUP155;NUP58;NUP62;MAGOHB;UPF3B;NUP98;NUP54;RBM8A;NUP160;SRSF4;NUP35	R-HSA-72202	Transport of Mature Transcript to Cytoplasm
R-HSA-162599 :: Late Phase of HIV Life Cycle	1.55859934917865e-09	1.2210621895099e-08	0.788186810800237	0.51334042366298	2.24816853439258	129	FURIN;RCC1;NUP210;RAN;POLR2H;UBAP1;SEC13;NELFCD;RANBP1;POLR2L;RANGAP1;POLR2E;RAE1;PPIA;SSRP1;TAF10;NUP50;TAF11;NUP88;VPS37B;POLR2G;NUP107;GTF2F1;TAF13;TAF9;NELFE;GTF2H1;NUP85;GTF2A2;POLR2C;SUPT4H1;CDK7;CHMP6;POLR2J;NMT1;NUP37;AAAS;NDC1;NCBP2;GTF2B;ELL;NUP205;TAF5;SEH1L;POLR2B;UBA52;CHMP2B;CHMP2A;POLR2I;GTF2E1;MVB12A;TAF2;NUP188;SUPT5H;POM121;UBB;NUP93;CDK9;CHMP4B;GTF2H3;NUP155;TAF12;NUP58;GTF2H5;SUPT16H;TSG101;RNGTT;NUP62;ERCC3;NUP98;NUP54;VTA1;VPS28;GTF2E2;NUP160;UBC;NELFA;NELFB;ERCC2;NUP35;RPS27A;NUP153;VPS4B	R-HSA-162599	Late Phase of HIV Life Cycle
R-HSA-166166 :: MyD88-independent TLR4 cascade	1.73397470135237e-09	1.34199132947089e-08	0.788186810800237	0.529978803486931	2.27476471113259	108	NOD2;NLRX1;S100A12;IRAK2;TNIP2;IRF7;MAPKAPK3;IRAK1;FBXW11;CUL1;NFKBIB;MAPK3;NKIRAS2;NFKB1;USP18;N4BP1;TRAF3;MAPK7;BIRC3;CASP8;UBE2D2;MAPK14;PPP2CA;UBE2N;MAPKAPK2;UBE2D3;RPS6KA1;IKBKE;UBE2D1;TBK1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;MAPK11;RIPK3;IKBKG;RELA;SAA1;JUN;TRAF2;CD14;UBB;DUSP6;PTPN11;IKBKB;MAP2K4;IRF3;TANK;LY96;DUSP7;BIRC2;FADD;NKIRAS1;HMGB1	R-HSA-166166	MyD88-independent TLR4 cascade
R-HSA-937061 :: TRIF (TICAM1)-mediated TLR4 signaling	1.73397470135237e-09	1.34199132947089e-08	0.788186810800237	0.529978803486931	2.27476471113259	108	NOD2;NLRX1;S100A12;IRAK2;TNIP2;IRF7;MAPKAPK3;IRAK1;FBXW11;CUL1;NFKBIB;MAPK3;NKIRAS2;NFKB1;USP18;N4BP1;TRAF3;MAPK7;BIRC3;CASP8;UBE2D2;MAPK14;PPP2CA;UBE2N;MAPKAPK2;UBE2D3;RPS6KA1;IKBKE;UBE2D1;TBK1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;MAPK11;RIPK3;IKBKG;RELA;SAA1;JUN;TRAF2;CD14;UBB;DUSP6;PTPN11;IKBKB;MAP2K4;IRF3;TANK;LY96;DUSP7;BIRC2;FADD;NKIRAS1;HMGB1	R-HSA-937061	TRIF (TICAM1)-mediated TLR4 signaling
R-HSA-9705671 :: SARS-CoV-2 activates/modulates innate and adaptive immune responses	2.12871715917034e-09	1.63757338087983e-08	0.774939030136436	0.527585501754866	2.26569896775213	107	NOD2;IRAK2;KPNA2;STAT1;IRF7;IRAK1;IL17A;IFIH1;NUP210;SEC13;STAT2;TRIM25;TRAF3;ISG15;RAE1;TLR2;UBE2N;NUP50;HLA-E;NUP88;SEC24C;IL17F;IKBKE;NUP107;BECN1;HLA-B;NUP85;TBK1;B2M;CHUK;NUP37;AAAS;NDC1;NUP205;TLR8;NLRP3;SEH1L;UBA52;SFTPD;CNBP;HLA-A;IFNAR2;IKBKG;HLA-C;NUP188;G3BP1;TYK2;TLR7;POM121;HSP90AB1;UBB;NUP93;PTPN11;IKBKB;IRF3;NUP155;NUP58;SEC24D;HLA-H;LARP1;NUP62;NUP98;HLA-F;HSP90AA1;NUP54;SEC24A;NUP160;UBC	R-HSA-9705671	SARS-CoV-2 activates/modulates innate and adaptive immune responses
R-HSA-8948751 :: Regulation of PTEN stability and activity	2.29153400511259e-09	1.7522688170831e-08	0.774939030136436	0.650905047044003	2.44981907900282	55	PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;PSMC5;PSMB4;PSMD8;FRK;PSMD12;AKT2;PSMB7;PSMA1;PSMC2;PSMA6;CSNK2B;TRIM27	R-HSA-8948751	Regulation of PTEN stability and activity
R-HSA-9912633 :: Antigen processing: Ub, ATP-independent proteasomal degradation	2.86820995721864e-09	2.1801810210525e-08	0.774939030136436	0.849946153332425	2.51632024917367	19	PSME2;PSMA3;PSMA5;PSMB10;PSMA4;PSMA7;PSME1;PSMB3;PSMB6;PSMB8;PSMB1;PSMB5;PSMB2;PSMB4;PSMB9;PSMB7;PSMA1;PSMA6	R-HSA-9912633	Antigen processing: Ub, ATP-independent proteasomal degradation
R-HSA-168164 :: Toll Like Receptor 3 (TLR3) Cascade	4.97382597388644e-09	3.75832885719111e-08	0.761460801445585	0.533575133575875	2.285175060961	105	NOD2;NLRX1;S100A12;IRAK2;TNIP2;IRF7;MAPKAPK3;IRAK1;FBXW11;CUL1;NFKBIB;MAPK3;NKIRAS2;NFKB1;USP18;N4BP1;TRAF3;MAPK7;BIRC3;CASP8;UBE2D2;MAPK14;PPP2CA;UBE2N;MAPKAPK2;UBE2D3;RPS6KA1;IKBKE;UBE2D1;TBK1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;MAPK11;RIPK3;IKBKG;RELA;SAA1;JUN;TRAF2;UBB;DUSP6;IKBKB;MAP2K4;IRF3;TANK	R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade
R-HSA-6790901 :: rRNA modification in the nucleus and cytosol	5.35202205259015e-09	4.02031303597507e-08	0.761460801445585	0.639914304707119	2.42526574189121	56	DDX52;RRP36;DIMT1;NOP2;DCAF13;NOP14;NHP2;UTP6;NOP56;GAR1;WDR46;NOP10;RRP9;PNO1;DHX37;IMP4;DDX49;DKC1;TRMT112;NOC4L;MPHOSPH10;IMP3;NOP58;UTP14A;NOL6;NOL11;UTP3;SNU13;FCF1;UTP15;WDR43;WDR75;BMS1;TSR3;WDR3;TBL3;PDCD11;EMG1;HEATR1;RRP7A	R-HSA-6790901	rRNA modification in the nucleus and cytosol
R-HSA-9759476 :: Regulation of Homotypic Cell-Cell Adhesion	5.80934648749467e-09	4.33832483305888e-08	0.761460801445585	0.478055214766305	2.14949705431127	151	ZC3H12A;HDAC1;PSMA3;PKM;CTSB;PSMC4;FURIN;CTSL;PSMD11;ANGPTL4;PSMD6;PSMD2;ADAM19;PSMA5;PCSK6;EZH2;PSMA4;PSMA7;PSMD1;PSMB3;DDOST;MAPK3;PSMB6;SEC11C;PSMB1;RPN2;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;STRAP;ACTB;PSMC5;CANX;RPN1;PSMB4;PSMD8;UCA1;PSMD12;PSMB7;RB1;PSMA1;CDH24;DNM2;PSMC2;TMEM258;PSMA6;DAD1;KDM1A;ZNF217;CSNK2B;MYCN;ILF3;SPCS3;OSTC;SPCS1	R-HSA-9759476	Regulation of Homotypic Cell-Cell Adhesion
R-HSA-72306 :: tRNA processing	6.77892972610132e-09	5.03296119780895e-08	0.761460801445585	0.499913668922286	2.19085606321207	127	DUS2;RTCB;XPOT;NUP210;RAN;SEC13;TSEN15;FTSJ1;ELAC2;NSUN2;TRMT6;RPP40;RAE1;NUP50;POP1;NUP88;ZBTB8OS;NUP107;TPRKB;CSTF2;TRMT112;METTL1;MTO1;NUP85;PUS7;POP7;POP4;QTRT1;TRMT1;HSD17B10;CPSF4;DDX1;TSEN54;TRMT10C;NUP37;AAAS;NDC1;POP5;CLP1;NUP205;PUS1;CTU2;SEH1L;WDR4;TRMU;LAGE3;URM1;NUP188;TSEN34;RPP25;PUS3;POM121;ADAT1;NUP93;NUP155;TYW1;YRDC;NUP58;RPP30;RPP38;NUP62;NUP98;TRMT61A;NUP54	R-HSA-72306	tRNA processing
R-HSA-4086400 :: PCP/CE pathway	6.96883429084375e-09	5.14404704590027e-08	0.761460801445585	0.582888306662277	2.34343772830566	76	WNT5A;AP2S1;PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;FZD5;PSMA4;PSMA7;PSMD1;PSMB3;PFN1;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;AP2M1;CLTA;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;ARRB2;RAC1;PSMC5;PSMB4;PSMD8;SCRIB;RAC2;PSMD12;PSMB7;PSMA1;PSMC2;PSMA6;RHOA	R-HSA-4086400	PCP/CE pathway
R-HSA-168179 :: Toll Like Receptor TLR1:TLR2 Cascade	7.30128199764981e-09	5.3278497777136e-08	0.761460801445585	0.516048430887947	2.21864962196907	110	NOD2;NLRX1;S100A12;IRAK2;CD36;TNIP2;MAPKAPK3;IRAK1;FBXW11;S100A9;S100A8;CUL1;NFKBIB;MYD88;MAPK3;NKIRAS2;IRAK3;SOCS1;NFKB1;USP18;N4BP1;MAPK7;TLR2;CASP8;MAPK14;PPP2CA;UBE2N;MAPKAPK2;RPS6KA1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;SFTPD;MAPK11;S100A1;IKBKG;RELA;SAA1;JUN;TRAF2;ECSIT;CD14;UBB;DUSP6;IKBKB;MAP2K4	R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade
R-HSA-181438 :: Toll Like Receptor 2 (TLR2) Cascade	7.30128199764981e-09	5.3278497777136e-08	0.761460801445585	0.516048430887947	2.21864962196907	110	NOD2;NLRX1;S100A12;IRAK2;CD36;TNIP2;MAPKAPK3;IRAK1;FBXW11;S100A9;S100A8;CUL1;NFKBIB;MYD88;MAPK3;NKIRAS2;IRAK3;SOCS1;NFKB1;USP18;N4BP1;MAPK7;TLR2;CASP8;MAPK14;PPP2CA;UBE2N;MAPKAPK2;RPS6KA1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;SFTPD;MAPK11;S100A1;IKBKG;RELA;SAA1;JUN;TRAF2;ECSIT;CD14;UBB;DUSP6;IKBKB;MAP2K4	R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade
R-HSA-8939236 :: RUNX1 regulates transcription of genes involved in differentiation of HSCs	8.00173018929426e-09	5.80580082484589e-08	0.747739663149885	0.64075133889308	2.41160344668636	55	PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;PSMC5;CBFB;PSMB4;PSMD8;PSMD12;PSMB7;PSMA1;PSMC2;PSMA6	R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs
R-HSA-69190 :: DNA strand elongation	8.0810937663345e-09	5.83025804497693e-08	0.747739663149885	0.73033924187923	2.4481835717091	32	GINS3;CDC45;MCM5;GINS4;PCNA;DNA2;MCM7;MCM2;MCM6;RFC4;GINS2;RFC5;MCM4;GINS1;MCM3;POLD2;POLA2;RFC2;FEN1;POLD3;RFC3;PRIM1	R-HSA-69190	DNA strand elongation
R-HSA-9694516 :: SARS-CoV-2 Infection	8.31295461003073e-09	5.96384440281418e-08	0.747739663149885	0.406508774561098	1.97059374544735	276	NOD2;PARP9;IRAK2;CSNK1A1;KPNA2;VCP;STAT1;IRF7;PARP14;FURIN;CTSL;IRAK1;YWHAQ;IL17A;SFN;SNRPG;DDOST;IFIH1;NUP210;TUSC3;RPN2;TUFM;SEC13;STAT2;TRIM25;TRAF3;SNRPF;ISG15;RAE1;TLR2;PRMT1;UBE2N;CANX;RPN1;NUP50;HLA-E;NUP88;SNRPD1;SEC24C;IL17F;SNRPD3;IKBKE;NUP107;AKT2;BECN1;RB1;YWHAH;SNRPB;YWHAZ;HLA-B;DDX5;YWHAG;YWHAE;YWHAB;NUP85;TBK1;ANO10;TMEM258;DAD1;B2M;VPS18;CHUK;STT3B;VPS33B;ACE2;VPS16;OSTC;PARP4;CHMP6;NUP37;AAAS;NDC1;NUP205;TJP1;TLR8;NLRP3;SNRPE;MGAT5;STT3A;VPS33A;SEH1L;UBA52;VHL;SFTPD;CHMP2B;CHMP2A;CNBP;HLA-A;IFNAR2;PARP8;IKBKG;DDX20;GEMIN7;GJA1;HLA-C;SNRPD2;SMN1;NUP188;G3BP1;EDEM2;TYK2;TLR7;POM121;HSP90AB1;UBB;NUP93;SRPK1;PTPN11;VPS45;CHMP4B;IKBKB;IRF3;GEMIN2;AKT1;NUP155;OST4;FAU;RPS10;NUP58;PARP6;PARP10;GEMIN6;SEC24D;HLA-H;RPS28;LARP1;NUP62	R-HSA-9694516	SARS-CoV-2 Infection
R-HSA-72165 :: mRNA Splicing - Minor Pathway	8.81995298446299e-09	6.2922234419884e-08	0.747739663149885	0.643940864350739	2.3848075497263	51	SNRPG;POLR2H;YBX1;SNRNP25;POLR2L;EFTUD2;SNRPF;POLR2E;SRSF1;SNRPD1;SNRNP40;SRSF2;SF3B5;SNRPD3;POLR2G;GTF2F1;SNRPB;DDX23;SF3B6;POLR2C;POLR2J;NCBP2;TXNL4A;SF3B4;SNRPE;POLR2B;POLR2I;SRSF7;SRSF6;SNRPD2	R-HSA-72165	mRNA Splicing - Minor Pathway
R-HSA-5619115 :: Disorders of transmembrane transporters	1.32581150303143e-08	9.4058960520619e-08	0.747739663149885	0.48525489308051	2.14309487196494	137	SLC6A14;VCP;PSMA3;PSMC4;SLC5A1;PSMD11;PSMD6;PSMD2;PSMA5;SLC27A4;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;NUP210;PSMB1;PSMD13;SEC13;PSMD3;PSMC3;PSMB5;ADRM1;SLC16A1;PSMC1;PSMB2;PSMD7;ABCA12;PSMC6;PSMD14;SLC3A2;RAE1;PSMC5;NUP50;SLC26A4;PSMB4;PSMD8;NUP88;PSMD12;NUP107;SLC2A9;PSMB7;PSMA1;SLC1A1;PSMC2;NUP85;PSMA6;NUP37;AAAS;NDC1;NUP205;SLC11A2;SEH1L;UBA52;DERL1;SLC20A2;SLC2A1;DERL2;BSG;NUP188;POM121;SLC35C1;UBB;NUP93;OS9;ABCC6	R-HSA-5619115	Disorders of transmembrane transporters
R-HSA-9793380 :: Formation of paraxial mesoderm	1.34230737314275e-08	9.47031224034969e-08	0.747739663149885	0.642015757395939	2.38118427981672	52	PSMA3;PSMC4;PSMD11;PSMD6;PSMD2;PSMA5;PSMA4;PSMA7;PSMD1;PSMB3;PSMB6;PSMB1;PSMD13;PSMD3;PSMC3;PSMB5;ADRM1;PSMC1;PSMB2;PSMD7;PSMC6;PSMD14;MESP2;PSMC5;PSMB4;PSMD8;PSMD12;PSMB7;PSMA1;PSMC2;EPHA4;PSMA6	R-HSA-9793380	Formation of paraxial mesoderm
R-HSA-166058 :: MyD88:MAL(TIRAP) cascade initiated on plasma membrane	1.36749800921272e-08	9.54259539762099e-08	0.747739663149885	0.514040259355606	2.21123147780456	109	NOD2;NLRX1;S100A12;IRAK2;CD36;TNIP2;MAPKAPK3;IRAK1;FBXW11;S100A9;S100A8;CUL1;NFKBIB;MYD88;MAPK3;NKIRAS2;IRAK3;SOCS1;NFKB1;USP18;N4BP1;MAPK7;TLR2;CASP8;MAPK14;PPP2CA;UBE2N;MAPKAPK2;RPS6KA1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;MAPK11;S100A1;IKBKG;RELA;SAA1;JUN;TRAF2;ECSIT;CD14;UBB;DUSP6;IKBKB;MAP2K4	R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane
R-HSA-168188 :: Toll Like Receptor TLR6:TLR2 Cascade	1.36749800921272e-08	9.54259539762099e-08	0.747739663149885	0.514040259355606	2.21123147780456	109	NOD2;NLRX1;S100A12;IRAK2;CD36;TNIP2;MAPKAPK3;IRAK1;FBXW11;S100A9;S100A8;CUL1;NFKBIB;MYD88;MAPK3;NKIRAS2;IRAK3;SOCS1;NFKB1;USP18;N4BP1;MAPK7;TLR2;CASP8;MAPK14;PPP2CA;UBE2N;MAPKAPK2;RPS6KA1;NFKBIA;MAPK8;NLRC5;MAP2K3;MAP2K1;CHUK;PPP2R1B;IKBIP;NFKB2;PPP2R1A;UBA52;MAPK11;S100A1;IKBKG;RELA;SAA1;JUN;TRAF2;ECSIT;CD14;UBB;DUSP6;IKBKB;MAP2K4	R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade
